DEPT,CALI,DT,FTEMP,GR,ILD,NPHI,PERM_ATAGA,PERM_EFF_ATAGA,PHID_ATAGA,PHIE_ATAGA,RHOB,SP,VSH,Facies,Porosity,Sw,Perm,Eff_Perm,Vsh
11788.0,11.653699875,83.800003052,107.7895,58.875,3.214799881,21.613300323,2474.2131348,2474.2131348,0.2496970147,0.2146976292,2.2379999161,29.5,0.14016743,Sand,0.25750005243749985,-0.4364611266841323,2474.2131348,2474.2131348,0.3925
11788.5,11.70870018,83.900009155,107.794,68.6875,3.4042999744,21.583299637,1088.1885986,1088.1885986,0.2257576287,0.1847981215,2.2774999142,31.0,0.1814313531,Sand,0.23281255362500006,-0.4947530637320805,1088.1885986,1088.1885986,0.4579166666666667
11789.0,11.734398842,84.0,107.7986,76.625,3.5996000767,21.33259964,406.42919922,406.42919922,0.2000605911,0.155981198,2.3199000359,32.5,0.2203302383,Shale,0.2063124775625,-0.5516186133009577,406.42919922,406.42919922,0.5108333333333334
11789.5,11.786700249,83.600006104,107.8032,82.3125,3.796900034,21.69039917,163.48295593,163.48295593,0.1789090931,0.133882165,2.3547999859,34.5,0.2516749203,Shale,0.18450000881249987,-0.6124087212225933,163.48295593,163.48295593,0.54875
11790.0,11.822999954,82.699989319,107.8078,84.625,3.9688000679,21.952100754,86.70552063,86.70552063,0.1655151844,0.1215994507,2.3768999577,35.5,0.2653275132,Shale,0.17068752643749993,-0.66973795217717,86.70552063,86.70552063,0.5641666666666667
11790.5,11.828100204,81.5,107.8123,89.4375,4.1289000511,22.280899048,41.509571075,41.509571075,0.1512120813,0.1065211371,2.4005000591,37.0,0.2955513895,Shale,0.1559374630624999,-0.7200166421358116,41.509571075,41.509571075,0.59625
11791.0,11.828100204,81.100006104,107.8169,93.4375,4.285200119,22.023000717,22.89661026,22.89661026,0.1373333782,0.1016011909,2.4233999252,37.5,0.3226587474,Shale,0.14162504674999993,-0.7682595738490616,22.89661026,22.89661026,0.6229166666666667
11791.5,11.828100204,80.400001526,107.8215,96.25,4.4375,21.868099213,15.138191223,15.138191223,0.1281818599,0.0985690728,2.4384999275,37.0,0.342872858,Shale,0.13218754531249988,-0.8197663038478806,15.138191223,15.138191223,0.6416666666666667
11792.0,11.802000046,79.300003052,107.826,93.0,4.6016001701,21.585800171,19.123296738,19.123296738,0.1332727522,0.1020597368,2.4300999641,36.5,0.3196017742,Shale,0.1374375224374999,-0.8935847241182222,19.123296738,19.123296738,0.62
11792.5,11.752599716,79.5,107.8306,91.0625,4.7891001701,22.158800125,28.195421219,28.195421219,0.1421817988,0.1040492877,2.4154000282,35.5,0.3063381314,Shale,0.14662498237499988,-0.9827358260275108,28.195421219,28.195421219,0.6070833333333333
11793.0,11.734398842,80.099998474,107.8352,86.3125,5.0391001701,22.418199539,59.370685577,59.370685577,0.1579999328,0.1144487709,2.389300108,35.0,0.2756403685,Shale,0.16293743249999992,-1.1090277245741453,59.370685577,59.370685577,0.5754166666666667
11793.5,11.697999001,80.400001526,107.8398,84.6875,5.339799881,22.333799362,235.98956299,235.98956299,0.1871514469,0.1374245286,2.3412001133,34.5,0.2657041252,Shale,0.19299992918749984,-1.2807960116973396,235.98956299,235.98956299,0.5645833333333333
11794.0,11.658901215,82.400001526,107.8443,80.4375,5.7069997787,21.876499176,766.10186768,766.10186768,0.2162424177,0.1641281843,2.293200016,33.0,0.2409991026,Shale,0.2229999899999999,-1.488662017652803,766.10186768,766.10186768,0.53625
11794.5,11.596400261,84.599998474,107.8489,79.125,6.125,21.609300613,1090.5692139,1090.5692139,0.2258181721,0.1730378568,2.2774000168,32.0,0.2337292731,Shale,0.23287498949999988,-1.6894704289175797,1090.5692139,1090.5692139,0.5275
11795.0,11.565099716,84.599998474,107.8535,77.25,6.6680002213,21.578199387,887.5380249,887.5380249,0.2201818079,0.1709434539,2.2867000103,30.0,0.2236258984,Shale,0.22706249356249988,-1.9159925618862448,887.5380249,887.5380249,0.515
11795.5,11.5625,85.199989319,107.858,75.0625,7.3046998978,21.481700897,831.42132568,831.42132568,0.2184243053,0.1720647961,2.2895998955,28.5,0.212245211,Shale,0.22525006531250005,-2.190382700556863,831.42132568,831.42132568,0.5004166666666666
11796.0,11.5625,84.099998474,107.8626,72.3125,8.1015996933,21.297800064,1052.9825439,1052.9825439,0.2248484641,0.1802080721,2.2790000439,26.5,0.1985354722,Sand,0.23187497256249998,-2.5548922936552123,1052.9825439,1052.9825439,0.4820833333333333
11796.5,11.5625,84.199996948,107.8672,69.125,9.0781002045,21.611000061,1012.0591431,1012.0591431,0.2237575054,0.1827116013,2.2808001041,25.0,0.1834392101,Sand,0.23074993493750004,-2.980226144404796,1012.0591431,1012.0591431,0.4608333333333333
11797.0,11.5625,83.400001526,107.8718,65.9375,10.468799591,21.426399231,827.66369629,827.66369629,0.2183029354,0.1813764572,2.2898001671,23.5,0.1691524535,Sand,0.2251248955624999,-3.5719271670150095,827.66369629,827.66369629,0.4395833333333333
11797.5,11.5625,83.600006104,107.8763,62.875,12.398400307,20.785499573,909.67944336,909.67944336,0.2208485156,0.1863634437,2.285599947,22.5,0.1561480612,Sand,0.2277500331249999,-4.4245714886691845,909.67944336,909.67944336,0.4191666666666667
11798.0,11.5625,83.400001526,107.8809,60.5625,14.976599693,19.30850029,1463.7282715,1463.7282715,0.2341212034,0.1997581273,2.2637000084,21.5,0.1467747241,Sand,0.24143749475000006,-5.61598252304888,1463.7282715,1463.7282715,0.40375
11798.5,11.5625,82.699989319,107.8855,57.531299591,18.4375,17.465200424,2894.048584,2894.048584,0.2545454502,0.2201710194,2.2300000191,21.0,0.1350423992,Sand,0.2624999880625001,-7.267937148915875,2894.048584,2894.048584,0.3835419972733333
11799.0,11.5625,84.199996948,107.8901,51.781299591,23.406299591,16.186500549,4299.2832031,4299.2832031,0.2672121227,0.2366409898,2.209100008,20.5,0.1144077331,Sand,0.2755624949999999,-9.595400618458555,4299.2832031,4299.2832031,0.34520866394
11799.5,11.5625,82.599998474,107.8946,42.4375,31.140600204,15.611300468,4653.1767578,4653.1767578,0.2698182464,0.2468949407,2.2047998905,20.5,0.0849583149,Sand,0.2782500684375,-13.124002971053304,4653.1767578,4653.1767578,0.28291666666666665
11800.0,11.5625,81.300003052,107.8992,36.3125,44.906299591,15.269499779,4543.5791016,4543.5791016,0.2690303028,0.2507145405,2.206099987,20.0,0.0680806562,Sand,0.27743750812499995,-19.355514190481703,4543.5791016,4543.5791016,0.24208333333333334
11800.5,11.5625,81.199996948,107.9038,30.140600204,72.75,15.01309967,4610.7392578,4610.7392578,0.2695150971,0.2552877069,2.2053000927,19.5,0.0527888238,Sand,0.2779374420625,-31.98870763249753,4610.7392578,4610.7392578,0.20093733469333333
11801.0,11.5625,80.199989319,107.9083,25.781299591,115.8125,14.930199623,5133.6069336,5133.6069336,0.2730909288,0.2613670826,2.1993999481,19.5,0.0429302342,Sand,0.2816250324375,-51.65640753517666,5133.6069336,5133.6069336,0.17187533060666665
11801.5,11.5625,79.699996948,107.9129,22.515600204,176.5,14.774700165,3954.442627,3954.442627,0.2644848824,0.254959017,2.2135999203,19.5,0.036016684,Sand,0.2727500498124999,-78.734372223902,3954.442627,3954.442627,0.15010400136
11802.0,11.5625,80.300003052,107.9175,22.3125,199.75,14.846400261,2956.4084473,2956.4084473,0.255212158,0.2461267412,2.2288999557,19.0,0.0355994739,Sand,0.2631875276874998,-88.61819909824855,2956.4084473,2956.4084473,0.14875
11802.5,11.5625,79.0,107.9221,25.593799591,159.625,15.245100021,2939.2888184,2939.2888184,0.2550303638,0.2441858053,2.2291998863,18.5,0.042522639,Sand,0.26300007106249995,-70.60640953779327,2939.2888184,2939.2888184,0.17062533060666665
11803.0,11.5625,78.199996948,107.9266,28.3125,127.125,16.180400848,3682.3789063,3682.3789063,0.2621817589,0.2494491786,2.217400074,17.5,0.04856392,Sand,0.27037495375,-56.33065561357062,3682.3789063,3682.3789063,0.18875
11803.5,11.5625,78.900009155,107.9312,32.0,111.125,16.586799622,3984.067627,3984.067627,0.264727205,0.2495781183,2.2132000923,16.5,0.0572252646,Sand,0.27299994231249985,-49.21010092427601,3984.067627,3984.067627,0.21333333333333335
11804.0,11.5625,80.0,107.9358,34.343799591,100.625,16.819000244,3566.0930176,3566.0930176,0.2611515224,0.244692564,2.2190999985,15.0,0.0630245507,Sand,0.2693125009375,-44.34495969898492,3566.0930176,3566.0930176,0.22895866394
11804.5,11.5625,80.800003052,107.9403,33.093799591,92.5625,17.183700562,3375.1411133,3375.1411133,0.2593940198,0.243855685,2.2219998837,14.0,0.0599024296,Sand,0.26750007268749987,-40.657292909425365,3375.1411133,3375.1411133,0.22062533060666667
11805.0,11.5625,80.900001526,107.9449,29.9375,85.8125,17.398099899,4363.2626953,4363.2626953,0.2676968873,0.2536928952,2.2083001137,12.5,0.0523128174,Sand,0.27606242893749994,-37.85907511738584,4363.2626953,4363.2626953,0.19958333333333333
11805.5,11.5625,80.800003052,107.9495,27.718799591,82.0,17.295499802,5293.59375,5293.59375,0.2741211951,0.2611771226,2.1977000237,11.0,0.0472203046,Sand,0.2826874851875,-36.3117345933075,5293.59375,5293.59375,0.18479199727333334
11806.0,11.5625,81.300003052,107.9541,28.093799591,84.25,17.031099319,4721.7543945,4721.7543945,0.2703030407,0.2573102713,2.2039999962,10.0,0.0480673723,Sand,0.278750002375,-37.22595287897397,4721.7543945,4721.7543945,0.18729199727333334
11806.5,11.5625,82.400001526,107.9586,29.218799591,94.1875,16.822099686,3324.0583496,3324.0583496,0.2589090765,0.2457974553,2.2228000164,9.5,0.0506417714,Sand,0.26699998975,-41.3733576143049,3324.0583496,3324.0583496,0.19479199727333332
11807.0,11.5625,81.5,107.9632,28.796899796,108.6875,16.99600029,3019.9436035,3019.9436035,0.2558788657,0.2431692481,2.2277998924,9.5,0.0496704392,Sand,0.2638750672499998,-47.78692218757196,3019.9436035,3019.9436035,0.19197933197333333
11807.5,11.5625,81.100006104,107.9678,26.093799591,126.6875,16.907499313,3932.329834,3932.329834,0.264302969,0.2527760565,2.2139000893,10.0,0.0436124951,Sand,0.2725624441874999,-56.22367536470743,3932.329834,3932.329834,0.17395866394
11808.0,11.5625,79.800003052,107.9724,24.0,146.625,16.691200256,5227.1938477,5227.1938477,0.273696959,0.2629924417,2.1984000206,11.0,0.0391108394,Sand,0.28224998712500005,-65.69623299948036,5227.1938477,5227.1938477,0.16
11808.5,11.5625,80.099998474,107.9769,21.0625,170.0,16.548299789,5883.3183594,5883.3183594,0.2776969075,0.2685151994,2.1918001175,11.5,0.0330637284,Sand,0.28637492656249985,-76.56181717605917,5883.3183594,5883.3183594,0.14041666666666666
11809.0,11.5625,80.499992371,107.9815,22.296899796,200.0,16.492399216,5667.1254883,5667.1254883,0.2764241695,0.266592443,2.1939001083,12.0,0.0355674885,Sand,0.28506243231250006,-90.16185337853653,5667.1254883,5667.1254883,0.14864599864
11809.5,11.5625,80.800003052,107.9861,21.921899796,229.125,16.597400665,5517.012207,5517.012207,0.2755151391,0.2659268677,2.1953999996,13.0,0.0348012075,Sand,0.2841250002499998,-103.36594699906458,5517.012207,5517.012207,0.14614599864000002
11810.0,11.5625,81.0,107.9906,21.9375,252.5,16.569099426,5467.7563477,5467.7563477,0.2752121389,0.2656256855,2.1958999634,13.5,0.0348329842,Sand,0.2838125228749999,-113.98702318344417,5467.7563477,5467.7563477,0.14625
11810.5,11.5625,80.099998474,107.9952,21.640600204,275.0,16.364299774,6128.3696289,6128.3696289,0.2790908515,0.2695376575,2.1895000935,14.0,0.0342296474,Sand,0.28781244156249997,-124.59944656608894,6128.3696289,6128.3696289,0.14427066802666666
11811.0,11.5625,80.300003052,107.9998,22.8125,258.0,16.099500656,6117.5454102,6117.5454102,0.279030323,0.2688096464,2.1895999908,14.5,0.0366292186,Sand,0.28775000574999987,-116.82974108697186,6117.5454102,6117.5454102,0.15208333333333332
11811.5,11.5625,80.599998474,108.0044,24.390600204,239.75,15.997900009,5507.1416016,5507.1416016,0.2754546106,0.2644534111,2.195499897,15.0,0.0399383083,Sand,0.284062564375,-108.20064279101172,5507.1416016,5507.1416016,0.16260400136
11812.0,11.5625,80.900001526,108.0089,25.6875,227.625,15.99090004,5370.4018555,5370.4018555,0.2746061385,0.2628732622,2.1968998909,15.5,0.0427261628,Sand,0.28318756818749985,-102.61191283356533,5370.4018555,5370.4018555,0.17125
11812.5,11.5625,81.199996948,108.0135,24.640600204,208.875,16.473400116,5636.8266602,5636.8266602,0.2762424052,0.2650626302,2.1942000389,15.5,0.0404708646,Sand,0.2848749756874999,-94.19414652125954,5636.8266602,5636.8266602,0.16427066802666665
11813.0,11.5625,81.5,108.0181,24.234399796,196.875,17.326400757,5999.4296875,5999.4296875,0.2783636153,0.2673385441,2.1907000542,15.5,0.0396067351,Sand,0.28706246612499986,-88.86853294797348,5999.4296875,5999.4296875,0.1615626653066667
11813.5,11.5625,81.900001526,108.0226,23.593799591,186.875,18.110700607,6472.8212891,6472.8212891,0.280969739,0.2702209055,2.1863999367,16.5,0.038256228,Sand,0.28975003956249995,-84.47155388325528,6472.8212891,6472.8212891,0.15729199727333334
11814.0,11.5625,82.300003052,108.0272,24.046899796,169.5,18.281000137,6869.987793,6869.987793,0.2830302417,0.2719326615,2.1830000877,17.0,0.0392098986,Sand,0.29187494518749996,-76.64543893288823,6869.987793,6869.987793,0.16031266530666669
11814.5,11.5625,82.699989319,108.0318,27.156299591,144.0,18.406700134,7742.3120117,7742.3120117,0.2872121036,0.2740118504,2.1761000156,17.0,0.0459599607,Sand,0.29618749025,-65.17342905550963,7742.3120117,7742.3120117,0.18104199727333334
11815.0,11.5625,83.900009155,108.0364,28.5,126.8125,18.319700241,8333.8017578,8333.8017578,0.2898182571,0.2756197453,2.1717998981,17.5,0.0489911288,Sand,0.29887506368749983,-57.390508311075045,8333.8017578,8333.8017578,0.19
11815.5,11.5625,83.400001526,108.0409,31.0,115.5625,17.819200516,7862.9663086,7862.9663086,0.2877575755,0.2719822526,2.1751999855,18.0,0.0548215881,Sand,0.2967500090625,-52.12729899335502,7862.9663086,7862.9663086,0.20666666666666667
11816.0,11.5625,84.199996948,108.0455,28.875,106.4375,17.204299927,6304.0795898,6304.0795898,0.2800605595,0.2660996318,2.1879000664,18.5,0.0498497151,Sand,0.28881245849999987,-47.64824570124616,6304.0795898,6304.0795898,0.1925
11816.5,11.5625,83.199996948,108.0501,26.984399796,102.125,16.979299545,4197.043457,4197.043457,0.2664241791,0.2542813122,2.2104001045,19.0,0.0455772392,Sand,0.27474993468749986,-45.202042694483595,4197.043457,4197.043457,0.17989599864
11817.0,11.5625,82.800003052,108.0546,24.015600204,101.5625,16.984399796,3433.4069824,3433.4069824,0.2599393427,0.2497643381,2.2211000919,19.5,0.0391437784,Sand,0.2680624425625,-44.72621484749037,3433.4069824,3433.4069824,0.16010400136
11817.5,11.5625,82.0,108.0592,24.328100204,102.875,17.073400497,3230.1269531,3230.1269531,0.258000046,0.2477302253,2.2242999077,20.0,0.0398055278,Sand,0.26606255768750003,-45.250507696318785,3230.1269531,3230.1269531,0.16218733469333332
11818.0,11.5625,81.599998474,108.0638,25.828100204,107.0,16.9272995,3519.1530762,3519.1530762,0.2607272863,0.2495076209,2.2197999954,20.5,0.0430321768,Sand,0.26887500287500005,-47.20254086932683,3519.1530762,3519.1530762,0.17218733469333333
11818.5,11.5625,81.300003052,108.0684,24.8125,115.8125,16.333000183,3499.2050781,3499.2050781,0.2605454922,0.2499052286,2.220099926,21.5,0.0408383869,Sand,0.2686875462499999,-51.16544473683298,3499.2050781,3499.2050781,0.16541666666666666
11819.0,11.5625,81.0,108.0729,25.390600204,117.375,15.805100441,3254.935791,3254.935791,0.2582423687,0.2473749071,2.2239000797,21.5,0.0420824103,Sand,0.2663124501875,-51.7789000375564,3254.935791,3254.935791,0.16927066802666665
11819.5,11.5625,80.300003052,108.0775,25.515600204,108.5,15.309100151,3174.8874512,3174.8874512,0.2574545741,0.2465505898,2.2251999378,22.5,0.0423530377,Sand,0.26550003887500007,-47.759663415805804,3174.8874512,3174.8874512,0.17010400135999998
11820.0,11.5625,80.099998474,108.0821,26.640600204,92.4375,15.139200211,2877.246582,2877.246582,0.254363656,0.2429642975,2.2302999496,23.0,0.0448152013,Sand,0.26231253149999995,-40.446218934174524,2877.246582,2877.246582,0.17760400135999999
11820.5,11.5625,79.900001526,108.0866,25.468799591,73.0625,14.759799957,2308.0241699,2308.0241699,0.2475758195,0.2371153384,2.2414999008,23.5,0.0422516428,Sand,0.2553125619999999,-31.59536169237559,2308.0241699,2308.0241699,0.16979199727333333
11821.0,11.5625,79.900001526,108.0912,26.296899796,55.8125,14.822400093,1712.0574951,1712.0574951,0.2386664748,0.2281513363,2.2562003136,24.0,0.0440578908,Sand,0.246124804,-23.73738686391077,1712.0574951,1712.0574951,0.17531266530666667
11821.5,11.5625,80.0,108.0958,27.125,44.718799591,15.759300232,1673.4836426,1673.4836426,0.2380000651,0.2270781994,2.2572999001,24.5,0.0458901897,Sand,0.24543756243749995,-18.810748048595105,1673.4836426,1673.4836426,0.18083333333333335
11822.0,11.5625,79.300003052,108.1004,28.296899796,38.375,17.370599747,2117.3068848,2117.3068848,0.2449696809,0.2330816835,2.2458000183,25.0,0.0485284366,Sand,0.2526249885624998,-16.087451993632392,2117.3068848,2117.3068848,0.18864599864
11822.5,11.5625,79.800003052,108.1049,32.781299591,34.656299591,19.235200882,2794.4958496,2794.4958496,0.2534545064,0.238467142,2.2318000793,25.0,0.0591323897,Sand,0.26137495043749986,-14.528406828388448,2794.4958496,2794.4958496,0.21854199727333334
11823.0,11.5625,81.400009155,108.1095,38.5625,32.375,20.681800842,3579.6079102,3579.6079102,0.2612727582,0.2419192642,2.2188999653,25.0,0.0740739331,Sand,0.2694375216875,-13.590563119695588,3579.6079102,3579.6079102,0.25708333333333333
11823.5,11.5625,83.199996948,108.1141,40.906299591,31.109399796,21.01210022,4897.1210938,4897.1210938,0.2715152204,0.249639228,2.2019999027,25.0,0.0805700272,Sand,0.2800000608125,-13.127793447154543,4897.1210938,4897.1210938,0.27270866394
11824.0,11.5625,85.400001526,108.1187,36.281299591,30.281299591,20.530700684,7051.925293,7051.925293,0.2839394212,0.264631778,2.181499958,24.5,0.0679991767,Sand,0.29281252625000004,-12.880953552143044,7051.925293,7051.925293,0.24187533060666666
11824.5,11.5625,86.800003052,108.1232,31.625,30.390600204,20.131299973,9508.4482422,9508.4482422,0.2945454419,0.2779569328,2.1640000343,24.0,0.0563190132,Sand,0.3037499785625,-13.043715213632424,9508.4482422,9508.4482422,0.21083333333333334
11825.0,11.5625,87.5,108.1278,29.031299591,33.156299591,19.875699997,10473.708984,10473.708984,0.298060596,0.2830952108,2.1582000256,23.5,0.0502092168,Sand,0.3073749840000001,-14.362940968264626,10473.708984,10473.708984,0.19354199727333332
11825.5,11.5625,87.199996948,108.1324,28.921899796,39.281299591,19.625099182,9318.7871094,9318.7871094,0.2938181758,0.2791397572,2.165199995,23.0,0.0499574877,Sand,0.3030000031249999,-17.14211143622324,9318.7871094,9318.7871094,0.1928126653066667
11826.0,11.5625,86.400009155,108.1369,28.9375,48.843799591,19.023099899,7138.2568359,7138.2568359,0.2843636572,0.2701473534,2.1807999611,22.5,0.0499933548,Sand,0.29325002431249997,-21.397193902352736,7138.2568359,7138.2568359,0.19291666666666665
11826.5,11.5625,84.800003052,108.1415,30.171899796,61.718799591,18.218999863,6587.4833984,6587.4833984,0.2815757394,0.2666909993,2.1854000092,22.0,0.0528623313,Sand,0.29037499425,-27.241420028909555,6587.4833984,6587.4833984,0.20114599864000002
11827.0,11.5625,83.300003052,108.1461,30.171899796,75.75,17.178300858,7402.8461914,7402.8461914,0.2856363952,0.270536989,2.1786999702,21.5,0.0528623313,Sand,0.29456251862500005,-33.76844037090904,7402.8461914,7402.8461914,0.20114599864000002
11827.5,11.5625,82.300003052,108.1507,28.656299591,88.875,16.316200256,8263.0146484,8263.0146484,0.2895150781,0.2752279937,2.1723001003,21.5,0.0493483096,Sand,0.2985624373124998,-39.91285545110739,8263.0146484,8263.0146484,0.19104199727333332
11828.0,11.5625,81.699996948,108.1552,27.703100204,106.625,15.618900299,8026.3989258,8026.3989258,0.2884848416,0.2748726904,2.1740000248,21.5,0.0471849628,Sand,0.2974999844999998,-48.045537618983744,8026.3989258,8026.3989258,0.18468733469333332
11828.5,11.5625,82.300003052,108.1598,26.390600204,132.625,15.536499977,6942.2705078,6942.2705078,0.2833939493,0.270849824,2.1823999882,22.0,0.0442639068,Sand,0.29225000737500006,-59.77025326112949,6942.2705078,6942.2705078,0.1759373346933333
11829.0,11.5625,80.900001526,108.1644,25.156299591,162.125,15.834799767,6786.5126953,6786.5126953,0.2826060057,0.2708561718,2.1837000847,22.5,0.0415767133,Sand,0.2914374470625,-73.24325397792572,6786.5126953,6786.5126953,0.16770866394
11829.5,11.5625,81.100006104,108.1689,22.828100204,183.875,16.612199783,6657.1518555,6657.1518555,0.2819394469,0.2716031373,2.1847999096,23.0,0.0366614908,Sand,0.29075005649999985,-83.16102508612077,6657.1518555,6657.1518555,0.15218733469333331
11830.0,11.5625,81.5,108.1735,21.9375,197.75,17.489599228,6393.597168,6393.597168,0.2805455029,0.2707732618,2.1870999336,23.5,0.0348329842,Sand,0.2893125415,-89.41653605397924,6393.597168,6393.597168,0.14625
11830.5,11.5625,81.900001526,108.1781,23.359399796,173.875,17.629999161,6393.597168,6393.597168,0.2805455029,0.2699504793,2.1870999336,24.0,0.0377657972,Sand,0.2893125415,-78.50025388817012,6393.597168,6393.597168,0.15572933197333336
11831.0,11.5625,84.099998474,108.1827,22.968799591,147.875,17.482000351,6404.8491211,6404.8491211,0.2806060314,0.27023682,2.1870000362,24.5,0.0369529501,Sand,0.28937497737499984,-66.61545384193899,6404.8491211,6404.8491211,0.15312533060666667
11831.5,11.5625,82.800003052,108.1872,21.953100204,130.125,16.938800812,6599.0371094,6599.0371094,0.2816362977,0.2718171179,2.1853001118,25.0,0.0348647721,Sand,0.29043743012499984,-58.545597100078815,6599.0371094,6599.0371094,0.14635400135999999
11832.0,11.5625,83.199996948,108.1918,21.093799591,106.8125,17.230199814,5841.6074219,5841.6074219,0.2774545848,0.2682634592,2.1921999454,25.5,0.0331265517,Sand,0.2861250341249999,-47.723885895595366,5841.6074219,5841.6074219,0.14062533060666665
11832.5,11.5625,82.900001526,108.1964,23.531299591,83.375,17.542600632,4888.2050781,4888.2050781,0.2714545131,0.2611052394,2.2021000385,26.5,0.0381252654,Sand,0.27993747593750007,-36.86158600532625,4888.2050781,4888.2050781,0.15687533060666667
11833.0,11.5625,82.400001526,108.201,26.046899796,65.3125,17.773399353,4610.7392578,4610.7392578,0.2695150971,0.2577885389,2.2053000927,27.0,0.043509867,Sand,0.2779374420625,-28.616150752542886,4610.7392578,4610.7392578,0.17364599864000002
11833.5,11.5625,84.599998474,108.2055,25.640600204,50.625,18.321199417,5189.5722656,5189.5722656,0.2734544873,0.2617986798,2.198800087,27.5,0.0426242538,Sand,0.28199994562499997,-22.023921228360404,5189.5722656,5189.5722656,0.17093733469333333
11834.0,11.5625,84.0,108.2101,24.468799591,38.625,18.533500671,5904.2851563,5904.2851563,0.2778181434,0.2666763365,2.1916000843,28.0,0.0401046425,Sand,0.2864999473124999,-16.624109561182497,5904.2851563,5904.2851563,0.16312533060666667
11834.5,11.5625,85.199989319,108.2147,24.468799591,30.984399796,18.361700058,5914.8017578,5914.8017578,0.2778788209,0.2667346001,2.1914999485,29.0,0.0401046425,Sand,0.28656253218749983,-13.138444227300878,5914.8017578,5914.8017578,0.16312533060666667
11835.5,11.5625,85.900001526,108.2238,29.140600204,24.796899796,18.382299423,4932.8554688,4932.8554688,0.2717575431,0.2580443323,2.2016000748,29.0,0.0504611954,Sand,0.28024995324999996,-10.26312634153259,4932.8554688,4932.8554688,0.19427066802666665
11836.0,11.5625,86.199996948,108.2284,36.031299591,20.968799591,19.653299332,3816.2770996,3816.2770996,0.263333261,0.2455983162,2.2155001163,29.5,0.0673478842,Sand,0.2715624273125,-8.46458970447674,3816.2770996,3816.2770996,0.24020866394
11836.5,11.5625,85.900001526,108.2329,42.5625,18.234399796,21.813999176,3446.4794922,3446.4794922,0.2600605786,0.2378717661,2.2209000587,29.5,0.085321717,Sand,0.26818746331250004,-7.2103648584139695,3446.4794922,3446.4794922,0.28375
11837.0,11.5625,87.099998474,108.2375,49.468799591,15.976599693,23.001899719,4212.6533203,4212.6533203,0.2665455639,0.2381130308,2.2101998329,29.5,0.1066704243,Sand,0.2748751044375,-6.228577007010777,4212.6533203,4212.6533203,0.32979199727333336
11837.5,11.582000732,88.400001526,108.2421,49.625,14.070300102,23.004899979,5526.9018555,5526.9018555,0.2755756974,0.246038571,2.1953001022,29.5,0.107183367,Sand,0.2841874361249999,-5.409283217314833,5526.9018555,5526.9018555,0.3308333333333333
11838.0,11.627799988,89.300003052,108.2467,52.5625,12.656299591,22.833599091,5032.3515625,5032.3515625,0.272424221,0.2405254543,2.2005000114,30.0,0.1170922369,Sand,0.280937492875,-4.751556248776305,5032.3515625,5032.3515625,0.35041666666666665
11838.5,11.64840126,91.299697876,108.2512,49.307300568,11.57159996,23.060100555,3613.5822754,3613.5822754,0.2615757585,0.2338117063,2.2184000015,29.999300003,0.10614153,Sand,0.2697499990624999,-4.21619182842396,3613.5822754,3613.5822754,0.32871533712
11839.0,11.64840126,91.5,108.2558,52.843799591,9.5625,23.124700546,3852.2302246,3852.2302246,0.2636364102,0.2325094342,2.2149999142,30.5,0.1180677935,Sand,0.27187505362500003,-3.317155923436559,3852.2302246,3852.2302246,0.3522919972733333
11839.5,11.64840126,90.499992371,108.2604,56.218799591,8.5546998978,23.072799683,4013.9052734,4013.9052734,0.2649696767,0.2304838747,2.2128000259,30.5,0.1301500201,Sand,0.27324998381249993,-2.866006777689093,4013.9052734,4013.9052734,0.37479199727333334
11840.5,11.64840126,90.600311279,108.2695,58.562801361,7.5623002052,23.443000793,3606.7687988,3606.7687988,0.2615152001,0.2251734734,2.2184998989,30.5,0.1389660388,Sand,0.2696875631874998,-2.408744895120175,3606.7687988,3606.7687988,0.39041867574
11841.0,11.64840126,91.599998474,108.2741,61.25,5.8555002213,25.121200562,3114.4770508,3114.4770508,0.2568484247,0.2184438407,2.2262001038,29.5,0.1495223641,Sand,0.2648749351249999,-1.6302667991547506,3114.4770508,3114.4770508,0.4083333333333333
11841.5,11.64840126,90.400001526,108.2787,59.218799591,5.1875,24.777200699,3961.8276367,3961.8276367,0.2645454407,0.2271127999,2.2135000229,28.5,0.1414979845,Sand,0.2728124856875,-1.3435735018442139,3961.8276367,3961.8276367,0.3947919972733333
11842.5,11.64840126,90.499992371,108.2878,57.25,4.6406002045,24.391199112,5236.6459961,5236.6459961,0.2737576365,0.2370783538,2.1982998848,26.999900818,0.1339844912,Sand,0.282312572,-1.1109950633155763,5236.6459961,5236.6459961,0.38166666666666665
11843.0,11.64840126,91.800003052,108.2924,56.1875,3.8515999317,24.219100952,6337.5302734,6337.5302734,0.2802424729,0.2438012213,2.1875998974,23.5,0.1300347149,Sand,0.28900006412499984,-0.7606509930255949,6337.5302734,6337.5302734,0.3745833333333333
11843.5,11.64840126,91.699996948,108.297,53.218799591,3.5664000511,23.126199722,6564.4082031,6564.4082031,0.2814545333,0.2478556931,2.1856000423,22.0,0.1193757057,Sand,0.2902499735625,-0.6317715876995158,6564.4082031,6564.4082031,0.3547919972733333
11844.0,11.64840126,91.100006104,108.3015,46.8125,3.3262000084,21.514900208,6918.1025391,6918.1025391,0.2832727134,0.2554677129,2.1826000214,20.5,0.0981563032,Sand,0.292124986625,-0.523962235767987,6918.1025391,6918.1025391,0.3120833333333333
